custom_label,conf,IMAGE_FILENAME,SCALE,ROI_SIZE_MM,NON_TRANSPARENT_PIXELS,AREA_MM2,species,temp,sex,replicate,split
DROSO_01_MEL_19_F,0.937957406044006,00_data/02_resized/crops/crop_2026-01-13_16-09-56.top_left_CROPNUMBER_22_UUID_DROSO_01_MEL_19_F.jpg,0.417910447761194,4.2545,99148,6.246711296875,MEL,19,F,1,train
DROSO_01_VIR_19_F,0.938115775585175,00_data/02_resized/crops/crop_2026-01-14_10-08-42.top_left_CROPNUMBER_6_UUID_DROSO_01_VIR_19_F.jpg,0.35,5.08,129969,8.18855469140625,VIR,19,F,1,train
DROSO_01_MEL_19_M,0.938138902187347,00_data/02_resized/crops/crop_2026-01-13_16-09-56.top_right_CROPNUMBER_33_UUID_DROSO_01_MEL_19_M.jpg,0.48695652173913,3.65125,81446,5.1314161484375,MEL,19,M,1,train
DROSO_01_EQU_19_M,0.938460648059845,00_data/02_resized/crops/crop_2026-01-14_09-38-42.top_right_CROPNUMBER_4_UUID_DROSO_01_EQU_19_M.jpg,0.555831265508685,3.1988125,70496,4.441523375,EQU,19,M,1,train
DROSO_01_MEL_19_M,0.93853110074997,00_data/02_resized/crops/crop_2026-01-13_16-09-56.top_right_CROPNUMBER_32_UUID_DROSO_01_MEL_19_M.jpg,0.489082969432314,3.635375,76213,4.80171670703125,MEL,19,M,1,train
DROSO_01_LUT_19_F,0.938613474369049,00_data/02_resized/crops/crop_2026-01-14_09-09-20.top_left_CROPNUMBER_10_UUID_DROSO_01_LUT_19_F.jpg,0.341463414634146,5.207,121146,7.6326712265625,LUT,19,F,1,train
DROSO_01_VIR_19_M,0.938693284988403,00_data/02_resized/crops/crop_2026-01-14_10-08-42.top_right_CROPNUMBER_5_UUID_DROSO_01_VIR_19_M.jpg,0.404332129963899,4.397375,114847,7.23580962109375,VIR,19,M,1,train
DROSO_01_MEL_19_M,0.938751041889191,00_data/02_resized/crops/crop_2026-01-13_16-09-56.top_right_CROPNUMBER_31_UUID_DROSO_01_MEL_19_M.jpg,0.464730290456432,3.825875,74635,4.70229654296875,MEL,19,M,1,train
DROSO_01_VIR_19_M,0.93878048658371,00_data/02_resized/crops/crop_2026-01-14_10-08-42.top_right_CROPNUMBER_4_UUID_DROSO_01_VIR_19_M.jpg,0.366013071895425,4.85775,128018,8.0656340703125,VIR,19,M,1,train
DROSO_01_LUT_19_M,0.938838362693787,00_data/02_resized/crops/crop_2026-01-14_09-09-20.top_right_CROPNUMBER_11_UUID_DROSO_01_LUT_19_M.jpg,0.36963696369637,4.810125,99294,6.2559098671875,LUT,19,M,1,train
DROSO_01_LUT_19_M,0.938881099224091,00_data/02_resized/crops/crop_2026-01-14_09-09-20.top_right_CROPNUMBER_10_UUID_DROSO_01_LUT_19_M.jpg,0.460905349794239,3.857625,97084,6.116671234375,LUT,19,M,1,train
DROSO_01_MEL_19_F,0.93888121843338,00_data/02_resized/crops/crop_2026-01-13_16-09-56.top_left_CROPNUMBER_21_UUID_DROSO_01_MEL_19_F.jpg,0.421052631578947,4.22275,110852,6.984109015625,MEL,19,F,1,train
DROSO_01_MEL_19_F,0.938946723937988,00_data/02_resized/crops/crop_2026-01-13_16-09-56.top_left_CROPNUMBER_20_UUID_DROSO_01_MEL_19_F.jpg,0.426666666666667,4.1671875,89831,5.65970390234375,MEL,19,F,1,train
DROSO_01_MEL_19_M,0.938965082168579,00_data/02_resized/crops/crop_2026-01-13_16-09-56.top_right_CROPNUMBER_30_UUID_DROSO_01_MEL_19_M.jpg,0.539759036144578,3.2940625,80870,5.0951258984375,MEL,19,M,1,train
DROSO_01_SIM_19_F,0.938992440700531,00_data/02_resized/crops/crop_2026-01-13_15-40-38.top_left_CROPNUMBER_8_UUID_DROSO_01_SIM_19_F.jpg,0.452525252525253,3.9290625,76542,4.8224449921875,SIM,19,F,1,train
DROSO_01_MEL_19_M,0.939002394676208,00_data/02_resized/crops/crop_2026-01-13_16-09-56.top_right_CROPNUMBER_29_UUID_DROSO_01_MEL_19_M.jpg,0.412523020257827,4.3100625,102035,6.42860357421875,MEL,19,M,1,train
DROSO_01_EQU_19_M,0.939028143882752,00_data/02_resized/crops/crop_2026-01-14_09-38-42.top_right_CROPNUMBER_3_UUID_DROSO_01_EQU_19_M.jpg,0.529550827423168,3.3575625,72568,4.57206746875,EQU,19,M,1,train
DROSO_01_MEL_19_M,0.939057350158691,00_data/02_resized/crops/crop_2026-01-13_16-09-56.top_right_CROPNUMBER_28_UUID_DROSO_01_MEL_19_M.jpg,0.533333333333333,3.33375,80042,5.0429586640625,MEL,19,M,1,train
DROSO_01_VIR_19_F,0.939109444618225,00_data/02_resized/crops/crop_2026-01-14_10-08-42.top_left_CROPNUMBER_5_UUID_DROSO_01_VIR_19_F.jpg,0.413284132841328,4.302125,109220,6.881286640625,VIR,19,F,1,train
DROSO_01_EQU_19_M,0.939251601696014,00_data/02_resized/crops/crop_2026-01-14_09-38-42.top_right_CROPNUMBER_2_UUID_DROSO_01_EQU_19_M.jpg,0.547677261613692,3.2464375,73281,4.61698925390625,EQU,19,M,1,train
DROSO_01_LUT_19_M,0.939252734184265,00_data/02_resized/crops/crop_2026-01-14_09-09-20.top_right_CROPNUMBER_9_UUID_DROSO_01_LUT_19_M.jpg,0.398576512455516,4.460875,116984,7.37044896875,LUT,19,M,1,train
DROSO_01_EQU_19_F,0.939453959465027,00_data/02_resized/crops/crop_2026-01-14_09-38-42.top_left_CROPNUMBER_5_UUID_DROSO_01_EQU_19_F.jpg,0.522144522144522,3.4051875,81562,5.1387246015625,EQU,19,F,1,train
DROSO_01_SIM_19_F,0.939489126205444,00_data/02_resized/crops/crop_2026-01-13_15-40-38.top_left_CROPNUMBER_7_UUID_DROSO_01_SIM_19_F.jpg,0.466666666666667,3.81,94348,5.944292546875,SIM,19,F,1,train
DROSO_01_MEL_19_M,0.939550340175629,00_data/02_resized/crops/crop_2026-01-13_16-09-56.top_right_CROPNUMBER_27_UUID_DROSO_01_MEL_19_M.jpg,0.491228070175439,3.6195,72916,4.593992828125,MEL,19,M,1,train
DROSO_01_MEL_19_M,0.939583837985992,00_data/02_resized/crops/crop_2026-01-13_16-09-56.top_right_CROPNUMBER_26_UUID_DROSO_01_MEL_19_M.jpg,0.492307692307692,3.6115625,98080,6.179423125,MEL,19,M,1,train
DROSO_01_VIR_19_M,0.939604461193085,00_data/02_resized/crops/crop_2026-01-14_10-08-42.top_right_CROPNUMBER_3_UUID_DROSO_01_VIR_19_M.jpg,0.397163120567376,4.47675,118072,7.43899721875,VIR,19,M,1,train
DROSO_01_MEL_19_M,0.939696550369263,00_data/02_resized/crops/crop_2026-01-13_16-09-56.top_right_CROPNUMBER_25_UUID_DROSO_01_MEL_19_M.jpg,0.541062801932367,3.286125,79710,5.0220413671875,MEL,19,M,1,train
DROSO_01_MEL_19_M,0.939718663692474,00_data/02_resized/crops/crop_2026-01-13_16-09-56.top_right_CROPNUMBER_24_UUID_DROSO_01_MEL_19_M.jpg,0.551724137931035,3.222625,75623,4.76454440234375,MEL,19,M,1,train
DROSO_01_MEL_19_M,0.939760327339172,00_data/02_resized/crops/crop_2026-01-13_16-09-56.top_right_CROPNUMBER_23_UUID_DROSO_01_MEL_19_M.jpg,0.498886414253898,3.5639375,72494,4.5674051796875,MEL,19,M,1,train
DROSO_01_EQU_19_M,0.939779698848724,00_data/02_resized/crops/crop_2026-01-14_09-38-42.top_right_CROPNUMBER_1_UUID_DROSO_01_EQU_19_M.jpg,0.505643340857788,3.5163125,71120,4.4808378125,EQU,19,M,1,train
DROSO_01_MEL_19_M,0.939957320690155,00_data/02_resized/crops/crop_2026-01-13_16-09-56.top_right_CROPNUMBER_22_UUID_DROSO_01_MEL_19_M.jpg,0.4880174291939,3.6433125,75948,4.785020671875,MEL,19,M,1,train
DROSO_01_MEL_19_M,0.940003454685211,00_data/02_resized/crops/crop_2026-01-13_16-09-56.top_right_CROPNUMBER_21_UUID_DROSO_01_MEL_19_M.jpg,0.492307692307692,3.6115625,86270,5.4353469921875,MEL,19,M,1,train
DROSO_01_LUT_19_F,0.940130412578583,00_data/02_resized/crops/crop_2026-01-14_09-09-20.top_left_CROPNUMBER_9_UUID_DROSO_01_LUT_19_F.jpg,0.454361054766734,3.9131875,93542,5.8935113984375,LUT,19,F,1,train
DROSO_01_LUT_19_F,0.940169751644134,00_data/02_resized/crops/crop_2026-01-14_09-09-20.top_left_CROPNUMBER_8_UUID_DROSO_01_LUT_19_F.jpg,0.448,3.96875,77228,4.865665671875,LUT,19,F,1,train
DROSO_01_MEL_19_F,0.940323829650879,00_data/02_resized/crops/crop_2026-01-13_16-09-56.top_left_CROPNUMBER_19_UUID_DROSO_01_MEL_19_F.jpg,0.448897795591182,3.9608125,82504,5.19807428125,MEL,19,F,1,train
DROSO_01_MEL_19_F,0.94032895565033,00_data/02_resized/crops/crop_2026-01-13_16-09-56.top_left_CROPNUMBER_18_UUID_DROSO_01_MEL_19_F.jpg,0.433268858800774,4.1036875,90870,5.7251649609375,MEL,19,F,1,train
DROSO_01_VIR_19_F,0.940386652946472,00_data/02_resized/crops/crop_2026-01-14_10-08-42.top_left_CROPNUMBER_4_UUID_DROSO_01_VIR_19_F.jpg,0.374581939799331,4.746625,100489,6.33119953515625,VIR,19,F,1,train
DROSO_01_EQU_19_M,0.940485835075378,00_data/02_resized/crops/crop_2026-01-14_09-38-42.top_right_CROPNUMBER_0_UUID_DROSO_01_EQU_19_M.jpg,0.660766961651917,2.6908125,62034,3.9083843203125,EQU,19,M,1,train
DROSO_01_LUT_19_F,0.940505862236023,00_data/02_resized/crops/crop_2026-01-14_09-09-20.top_left_CROPNUMBER_7_UUID_DROSO_01_LUT_19_F.jpg,0.362459546925566,4.905375,120584,7.59726303125,LUT,19,F,1,train
DROSO_01_MEL_19_F,0.940510809421539,00_data/02_resized/crops/crop_2026-01-13_16-09-56.top_left_CROPNUMBER_17_UUID_DROSO_01_MEL_19_F.jpg,0.541062801932367,3.286125,81272,5.12045346875,MEL,19,F,1,train
DROSO_01_LUT_19_F,0.940697908401489,00_data/02_resized/crops/crop_2026-01-14_09-09-20.top_left_CROPNUMBER_6_UUID_DROSO_01_LUT_19_F.jpg,0.414814814814815,4.28625,109285,6.88538189453125,LUT,19,F,1,train
DROSO_01_SIM_19_M,0.94071626663208,00_data/02_resized/crops/crop_2026-01-13_15-40-38.top_right_CROPNUMBER_7_UUID_DROSO_01_SIM_19_M.jpg,0.496674057649667,3.5798125,77571,4.88727601171875,SIM,19,M,1,train
DROSO_01_MEL_19_F,0.940848052501678,00_data/02_resized/crops/crop_2026-01-13_16-09-56.top_left_CROPNUMBER_16_UUID_DROSO_01_MEL_19_F.jpg,0.389565217391304,4.5640625,106350,6.7004654296875,MEL,19,F,1,train
DROSO_01_MEL_19_M,0.940885305404663,00_data/02_resized/crops/crop_2026-01-13_16-09-56.top_right_CROPNUMBER_20_UUID_DROSO_01_MEL_19_M.jpg,0.473572938689218,3.7544375,76864,4.84273225,MEL,19,M,1,train
DROSO_01_VIR_19_M,0.940967559814453,00_data/02_resized/crops/crop_2026-01-14_10-08-42.top_right_CROPNUMBER_2_UUID_DROSO_01_VIR_19_M.jpg,0.422641509433962,4.206875,117660,7.413039609375,VIR,19,M,1,train
DROSO_01_LUT_19_M,0.941044092178345,00_data/02_resized/crops/crop_2026-01-14_09-09-20.top_right_CROPNUMBER_8_UUID_DROSO_01_LUT_19_M.jpg,0.442687747035573,4.016375,88064,5.548376,LUT,19,M,1,train
DROSO_01_MEL_19_F,0.941148042678833,00_data/02_resized/crops/crop_2026-01-13_16-09-56.top_left_CROPNUMBER_15_UUID_DROSO_01_MEL_19_F.jpg,0.547677261613692,3.2464375,90508,5.702357546875,MEL,19,F,1,train
DROSO_01_SIM_19_F,0.941215217113495,00_data/02_resized/crops/crop_2026-01-13_15-40-38.top_left_CROPNUMBER_6_UUID_DROSO_01_SIM_19_F.jpg,0.502242152466368,3.540125,92801,5.84682550390625,SIM,19,F,1,train
DROSO_01_VIR_19_F,0.941228747367859,00_data/02_resized/crops/crop_2026-01-14_10-08-42.top_left_CROPNUMBER_3_UUID_DROSO_01_VIR_19_F.jpg,0.401433691756272,4.429125,113276,7.136830484375,VIR,19,F,1,train
DROSO_01_MEL_19_F,0.941229462623596,00_data/02_resized/crops/crop_2026-01-13_16-09-56.top_left_CROPNUMBER_14_UUID_DROSO_01_MEL_19_F.jpg,0.422641509433962,4.206875,98944,6.2338585,MEL,19,F,1,train
DROSO_01_MEL_19_F,0.941712498664856,00_data/02_resized/crops/crop_2026-01-13_16-09-56.top_left_CROPNUMBER_13_UUID_DROSO_01_MEL_19_F.jpg,0.455284552845528,3.90525,92783,5.84569143359375,MEL,19,F,1,train
DROSO_01_VIR_19_F,0.941778659820557,00_data/02_resized/crops/crop_2026-01-14_10-08-42.top_left_CROPNUMBER_2_UUID_DROSO_01_VIR_19_F.jpg,0.354430379746835,5.0165,133058,8.3831737578125,VIR,19,F,1,train
DROSO_01_EQU_19_F,0.942006886005402,00_data/02_resized/crops/crop_2026-01-14_09-38-42.top_left_CROPNUMBER_4_UUID_DROSO_01_EQU_19_F.jpg,0.373333333333333,4.7625,95273,6.00257116015625,EQU,19,F,1,train
DROSO_01_VIR_19_F,0.942020833492279,00_data/02_resized/crops/crop_2026-01-14_10-08-42.top_left_CROPNUMBER_1_UUID_DROSO_01_VIR_19_F.jpg,0.375209380234506,4.7386875,134409,8.46829203515625,VIR,19,F,1,train
DROSO_01_SIM_19_M,0.942064940929413,00_data/02_resized/crops/crop_2026-01-13_15-40-38.top_right_CROPNUMBER_6_UUID_DROSO_01_SIM_19_M.jpg,0.55036855036855,3.2305625,80597,5.07792583203125,SIM,19,M,1,train
DROSO_01_MEL_19_M,0.942229628562927,00_data/02_resized/crops/crop_2026-01-13_16-09-56.top_right_CROPNUMBER_19_UUID_DROSO_01_MEL_19_M.jpg,0.518518518518519,3.429,70020,4.411533515625,MEL,19,M,1,train
DROSO_01_LUT_19_M,0.942248523235321,00_data/02_resized/crops/crop_2026-01-14_09-09-20.top_right_CROPNUMBER_7_UUID_DROSO_01_LUT_19_M.jpg,0.513761467889908,3.46075,74968,4.72327684375,LUT,19,M,1,train
DROSO_01_VIR_19_M,0.942263662815094,00_data/02_resized/crops/crop_2026-01-14_10-08-42.top_right_CROPNUMBER_1_UUID_DROSO_01_VIR_19_M.jpg,0.369028006589786,4.8180625,140383,8.84467737109375,VIR,19,M,1,train
DROSO_01_MEL_19_M,0.942424178123474,00_data/02_resized/crops/crop_2026-01-13_16-09-56.top_right_CROPNUMBER_18_UUID_DROSO_01_MEL_19_M.jpg,0.495575221238938,3.58775,69589,4.38437883203125,MEL,19,M,1,train
DROSO_01_SIM_19_M,0.942448019981384,00_data/02_resized/crops/crop_2026-01-13_15-40-38.top_right_CROPNUMBER_5_UUID_DROSO_01_SIM_19_M.jpg,0.538461538461538,3.302,67532,4.254779796875,SIM,19,M,1,train
DROSO_01_SIM_19_F,0.942481219768524,00_data/02_resized/crops/crop_2026-01-13_15-40-38.top_left_CROPNUMBER_5_UUID_DROSO_01_SIM_19_F.jpg,0.472573839662447,3.762375,100382,6.3244581171875,SIM,19,F,1,train
DROSO_01_MEL_19_M,0.94260185956955,00_data/02_resized/crops/crop_2026-01-13_16-09-56.top_right_CROPNUMBER_17_UUID_DROSO_01_MEL_19_M.jpg,0.522144522144522,3.4051875,73077,4.60413645703125,MEL,19,M,1,train
DROSO_01_SIM_19_F,0.94262433052063,00_data/02_resized/crops/crop_2026-01-13_15-40-38.top_left_CROPNUMBER_4_UUID_DROSO_01_SIM_19_F.jpg,0.460905349794239,3.857625,80725,5.08599033203125,SIM,19,F,1,train
DROSO_01_VIR_19_F,0.942631125450134,00_data/02_resized/crops/crop_2026-01-14_10-08-42.top_left_CROPNUMBER_0_UUID_DROSO_01_VIR_19_F.jpg,0.368421052631579,4.826,122865,7.74097494140625,VIR,19,F,1,train
DROSO_01_LUT_19_M,0.942813754081726,00_data/02_resized/crops/crop_2026-01-14_09-09-20.top_right_CROPNUMBER_6_UUID_DROSO_01_LUT_19_M.jpg,0.466666666666667,3.81,92105,5.80297478515625,LUT,19,M,1,train
DROSO_01_MEL_19_M,0.942950367927551,00_data/02_resized/crops/crop_2026-01-13_16-09-56.top_right_CROPNUMBER_16_UUID_DROSO_01_MEL_19_M.jpg,0.513761467889908,3.46075,77997,4.91411567578125,MEL,19,M,1,train
DROSO_01_LUT_19_F,0.942955672740936,00_data/02_resized/crops/crop_2026-01-14_09-09-20.top_left_CROPNUMBER_5_UUID_DROSO_01_LUT_19_F.jpg,0.429942418426104,4.1354375,114283,7.20027541796875,LUT,19,F,1,train
DROSO_01_MEL_19_M,0.943097710609436,00_data/02_resized/crops/crop_2026-01-13_16-09-56.top_right_CROPNUMBER_15_UUID_DROSO_01_MEL_19_M.jpg,0.482758620689655,3.683,80423,5.06696315234375,MEL,19,M,1,train
DROSO_01_MEL_19_F,0.943127632141113,00_data/02_resized/crops/crop_2026-01-13_16-09-56.top_left_CROPNUMBER_12_UUID_DROSO_01_MEL_19_F.jpg,0.444444444444444,4.0005,98528,6.207648875,MEL,19,F,1,train
DROSO_01_LUT_19_M,0.943236708641052,00_data/02_resized/crops/crop_2026-01-14_09-09-20.top_right_CROPNUMBER_5_UUID_DROSO_01_LUT_19_M.jpg,0.443564356435644,4.0084375,103806,6.5401834921875,LUT,19,M,1,train
DROSO_01_MEL_19_M,0.943334341049194,00_data/02_resized/crops/crop_2026-01-13_16-09-56.top_right_CROPNUMBER_14_UUID_DROSO_01_MEL_19_M.jpg,0.482758620689655,3.683,66242,4.1735047578125,MEL,19,M,1,train
DROSO_01_MEL_19_F,0.943408250808716,00_data/02_resized/crops/crop_2026-01-13_16-09-56.top_left_CROPNUMBER_11_UUID_DROSO_01_MEL_19_F.jpg,0.42911877394636,4.143375,105441,6.64319487890625,MEL,19,F,1,train
DROSO_01_MEL_19_M,0.943842113018036,00_data/02_resized/crops/crop_2026-01-13_16-09-56.top_right_CROPNUMBER_13_UUID_DROSO_01_MEL_19_M.jpg,0.455284552845528,3.90525,81493,5.13437733203125,MEL,19,M,1,train
DROSO_01_MEL_19_F,0.943958938121796,00_data/02_resized/crops/crop_2026-01-13_16-09-56.top_left_CROPNUMBER_10_UUID_DROSO_01_MEL_19_F.jpg,0.450704225352113,3.9449375,96941,6.10766167578125,MEL,19,F,1,train
DROSO_01_MEL_19_M,0.944038152694702,00_data/02_resized/crops/crop_2026-01-13_16-09-56.top_right_CROPNUMBER_12_UUID_DROSO_01_MEL_19_M.jpg,0.4880174291939,3.6433125,71412,4.499234953125,MEL,19,M,1,train
DROSO_01_MEL_19_F,0.944168090820312,00_data/02_resized/crops/crop_2026-01-13_16-09-56.top_left_CROPNUMBER_9_UUID_DROSO_01_MEL_19_F.jpg,0.481720430107527,3.6909375,79239,4.99236652734375,MEL,19,F,1,train
DROSO_01_EQU_19_F,0.94434255361557,00_data/02_resized/crops/crop_2026-01-14_09-38-42.top_left_CROPNUMBER_3_UUID_DROSO_01_EQU_19_F.jpg,0.527058823529412,3.3734375,75414,4.7513765859375,EQU,19,F,1,train
DROSO_01_MEL_19_M,0.944358825683594,00_data/02_resized/crops/crop_2026-01-13_16-09-56.top_right_CROPNUMBER_11_UUID_DROSO_01_MEL_19_M.jpg,0.442687747035573,4.016375,86485,5.44889283203125,MEL,19,M,1,train
DROSO_01_MEL_19_M,0.944592118263245,00_data/02_resized/crops/crop_2026-01-13_16-09-56.top_right_CROPNUMBER_10_UUID_DROSO_01_MEL_19_M.jpg,0.519721577726218,3.4210625,79872,5.032248,MEL,19,M,1,train
DROSO_01_MEL_19_M,0.94473934173584,00_data/02_resized/crops/crop_2026-01-13_16-09-56.top_right_CROPNUMBER_9_UUID_DROSO_01_MEL_19_M.jpg,0.48590021691974,3.6591875,85999,5.41827293359375,MEL,19,M,1,train
DROSO_01_MEL_19_M,0.944801270961762,00_data/02_resized/crops/crop_2026-01-13_16-09-56.top_right_CROPNUMBER_8_UUID_DROSO_01_MEL_19_M.jpg,0.492307692307692,3.6115625,63763,4.01731807421875,MEL,19,M,1,train
DROSO_01_EQU_19_F,0.944920122623444,00_data/02_resized/crops/crop_2026-01-14_09-38-42.top_left_CROPNUMBER_2_UUID_DROSO_01_EQU_19_F.jpg,0.524590163934426,3.3893125,76601,4.82616222265625,EQU,19,F,1,train
DROSO_01_MEL_19_F,0.945050120353699,00_data/02_resized/crops/crop_2026-01-13_16-09-56.top_left_CROPNUMBER_8_UUID_DROSO_01_MEL_19_F.jpg,0.415584415584416,4.2783125,112119,7.06393496484375,MEL,19,F,1,train
DROSO_01_MEL_19_M,0.945074200630188,00_data/02_resized/crops/crop_2026-01-13_16-09-56.top_right_CROPNUMBER_7_UUID_DROSO_01_MEL_19_M.jpg,0.542372881355932,3.2781875,79982,5.0391784296875,MEL,19,M,1,train
DROSO_01_LUT_19_F,0.945857107639313,00_data/02_resized/crops/crop_2026-01-14_09-09-20.top_left_CROPNUMBER_4_UUID_DROSO_01_LUT_19_F.jpg,0.386206896551724,4.60375,120979,7.62214957421875,LUT,19,F,1,train
DROSO_01_LUT_19_M,0.946166157722473,00_data/02_resized/crops/crop_2026-01-14_09-09-20.top_right_CROPNUMBER_4_UUID_DROSO_01_LUT_19_M.jpg,0.41635687732342,4.270375,122901,7.74324308203125,LUT,19,M,1,train
DROSO_01_SIM_19_F,0.946179389953613,00_data/02_resized/crops/crop_2026-01-13_15-40-38.top_left_CROPNUMBER_3_UUID_DROSO_01_SIM_19_F.jpg,0.48695652173913,3.65125,96055,6.05184021484375,SIM,19,F,1,train
DROSO_01_SIM_19_F,0.946438789367676,00_data/02_resized/crops/crop_2026-01-13_15-40-38.top_left_CROPNUMBER_2_UUID_DROSO_01_SIM_19_F.jpg,0.497777777777778,3.571875,76849,4.84178719140625,SIM,19,F,1,train
DROSO_01_MEL_19_F,0.946441292762756,00_data/02_resized/crops/crop_2026-01-13_16-09-56.top_left_CROPNUMBER_7_UUID_DROSO_01_MEL_19_F.jpg,0.473572938689218,3.7544375,100952,6.36037034375,MEL,19,F,1,train
DROSO_01_MEL_19_F,0.946562707424164,00_data/02_resized/crops/crop_2026-01-13_16-09-56.top_left_CROPNUMBER_6_UUID_DROSO_01_MEL_19_F.jpg,0.498886414253898,3.5639375,94644,5.962941703125,MEL,19,F,1,train
DROSO_01_SIM_19_M,0.946593582630158,00_data/02_resized/crops/crop_2026-01-13_15-40-38.top_right_CROPNUMBER_4_UUID_DROSO_01_SIM_19_M.jpg,0.502242152466368,3.540125,72134,4.5447237734375,SIM,19,M,1,train
DROSO_01_VIR_19_M,0.946652710437775,00_data/02_resized/crops/crop_2026-01-14_10-08-42.top_right_CROPNUMBER_0_UUID_DROSO_01_VIR_19_M.jpg,0.429942418426104,4.1354375,123444,7.777454203125,VIR,19,M,1,train
DROSO_01_LUT_19_F,0.946698129177094,00_data/02_resized/crops/crop_2026-01-14_09-09-20.top_left_CROPNUMBER_3_UUID_DROSO_01_LUT_19_F.jpg,0.400715563506261,4.4370625,111047,6.99639477734375,LUT,19,F,1,train
DROSO_01_LUT_19_M,0.947003364562988,00_data/02_resized/crops/crop_2026-01-14_09-09-20.top_right_CROPNUMBER_3_UUID_DROSO_01_LUT_19_M.jpg,0.438356164383562,4.0560625,109122,6.8751122578125,LUT,19,M,1,train
DROSO_01_SIM_19_M,0.947108924388886,00_data/02_resized/crops/crop_2026-01-13_15-40-38.top_right_CROPNUMBER_3_UUID_DROSO_01_SIM_19_M.jpg,0.494481236203091,3.5956875,79451,5.00572335546875,SIM,19,M,1,train
DROSO_01_LUT_19_F,0.947272956371307,00_data/02_resized/crops/crop_2026-01-14_09-09-20.top_left_CROPNUMBER_2_UUID_DROSO_01_LUT_19_F.jpg,0.380952380952381,4.66725,135716,8.550638140625,LUT,19,F,1,train
DROSO_01_SIM_19_M,0.947469115257263,00_data/02_resized/crops/crop_2026-01-13_15-40-38.top_right_CROPNUMBER_2_UUID_DROSO_01_SIM_19_M.jpg,0.519721577726218,3.4210625,68823,4.33611783984375,SIM,19,M,1,train
DROSO_01_LUT_19_F,0.948018610477448,00_data/02_resized/crops/crop_2026-01-14_09-09-20.top_left_CROPNUMBER_1_UUID_DROSO_01_LUT_19_F.jpg,0.397868561278863,4.4688125,133340,8.400940859375,LUT,19,F,1,train
DROSO_01_LUT_19_F,0.948062419891357,00_data/02_resized/crops/crop_2026-01-14_09-09-20.top_left_CROPNUMBER_0_UUID_DROSO_01_LUT_19_F.jpg,0.405063291139241,4.3894375,122843,7.73958885546875,LUT,19,F,1,train
DROSO_01_MEL_19_M,0.948077082633972,00_data/02_resized/crops/crop_2026-01-13_16-09-56.top_right_CROPNUMBER_6_UUID_DROSO_01_MEL_19_M.jpg,0.528301886792453,3.3655,84106,5.2990065390625,MEL,19,M,1,train
DROSO_01_EQU_19_F,0.948092103004456,00_data/02_resized/crops/crop_2026-01-14_09-38-42.top_left_CROPNUMBER_1_UUID_DROSO_01_EQU_19_F.jpg,0.460905349794239,3.857625,84592,5.3296264375,EQU,19,F,1,train
DROSO_01_MEL_19_F,0.948368310928345,00_data/02_resized/crops/crop_2026-01-13_16-09-56.top_left_CROPNUMBER_5_UUID_DROSO_01_MEL_19_F.jpg,0.457142857142857,3.889375,110251,6.94624366796875,MEL,19,F,1,train
DROSO_01_MEL_19_F,0.948433637619019,00_data/02_resized/crops/crop_2026-01-13_16-09-56.top_left_CROPNUMBER_4_UUID_DROSO_01_MEL_19_F.jpg,0.484848484848485,3.667125,81653,5.14445795703125,MEL,19,F,1,train
DROSO_01_SIM_19_M,0.948888063430786,00_data/02_resized/crops/crop_2026-01-13_15-40-38.top_right_CROPNUMBER_1_UUID_DROSO_01_SIM_19_M.jpg,0.510250569476082,3.4845625,75700,4.769395703125,SIM,19,M,1,train
DROSO_01_SIM_19_F,0.949266791343689,00_data/02_resized/crops/crop_2026-01-13_15-40-38.top_left_CROPNUMBER_1_UUID_DROSO_01_SIM_19_F.jpg,0.528301886792453,3.3655,91692,5.776954171875,SIM,19,F,1,train
DROSO_01_MEL_19_F,0.950070559978485,00_data/02_resized/crops/crop_2026-01-13_16-09-56.top_left_CROPNUMBER_3_UUID_DROSO_01_MEL_19_F.jpg,0.406533575317604,4.3735625,130590,8.2276801171875,MEL,19,F,1,train
DROSO_01_MEL_19_F,0.950196027755737,00_data/02_resized/crops/crop_2026-01-13_16-09-56.top_left_CROPNUMBER_2_UUID_DROSO_01_MEL_19_F.jpg,0.490153172866521,3.6274375,88328,5.56500903125,MEL,19,F,1,train
DROSO_01_MEL_19_M,0.950197756290436,00_data/02_resized/crops/crop_2026-01-13_16-09-56.top_right_CROPNUMBER_5_UUID_DROSO_01_MEL_19_M.jpg,0.493392070484582,3.603625,73482,4.6296530390625,MEL,19,M,1,train
DROSO_01_MEL_19_F,0.95029205083847,00_data/02_resized/crops/crop_2026-01-13_16-09-56.top_left_CROPNUMBER_1_UUID_DROSO_01_MEL_19_F.jpg,0.527058823529412,3.3734375,88898,5.6009212578125,MEL,19,F,1,train
DROSO_01_LUT_19_M,0.952250182628632,00_data/02_resized/crops/crop_2026-01-14_09-09-20.top_right_CROPNUMBER_2_UUID_DROSO_01_LUT_19_M.jpg,0.469601677148847,3.7861875,90376,5.69404103125,LUT,19,M,1,train
DROSO_01_MEL_19_M,0.952376902103424,00_data/02_resized/crops/crop_2026-01-13_16-09-56.top_right_CROPNUMBER_4_UUID_DROSO_01_MEL_19_M.jpg,0.494481236203091,3.5956875,76829,4.84052711328125,MEL,19,M,1,train
